PARCELLEID	PARCELLENOM	ANNEE	TYPECULTURE	CONDUITEPARCELLE	REGION	AB_MOYENNE	AB_TOTALE	DIVERSITE_MOYENNE	DIVERSITE_TOTALE	NB_PASSAGES	AUTRES	NON_IDENTIFIES	AMARYLLIS	AURORES	BELLE_DAME	CITRONS	CUIVRE	DEMI_DEUILS	FLAMBES	GAZE	HESPERIDES_ORANGEES	HESPERIDES_TACHETEES	LYCENES_BLEUS	MACHAONS	MEGERES	MYRTIL	PAON_DU_JOUR	PETITES_TORTUES	PIERIDES_BLANCHES	PROCRIS	ROBERT_LE_DIABLE	SOUCIS	TABAC_D_ESPAGNE	TIRCIS	VULCAIN	SURFACE	LATITUDE	LONGITUDE	PAYSAGEINTENSIF	ESPECESCULTIVEES	TETEROTATIONEC	PCULTURAUXN1EC	PCULTURAUXN2EC	INTERCULTURE	DATESEMIS	TRAVAILSOL	ANNEEPLANTATION	INTERRANG	PRAIRIETEMPORAIRE	AGEPRAIRIE	ESEMEERGA	ESEMEERGI	ESEMEEDACTYLE	ESEMEEFETUQUE	ESEMEELEG	ESEMEEAUTRE	UPATURE	UPATURENBUGB	UFAUCHE	DATEDEBUTFAUCHE	NBFAUCHESPARAN	ANNEECONVERSION	NBPASSAGE_INSECTICIDE	NBPASSAGE_HERBICIDE	NBPASSAGE_FONGICIDE	NBPASSAGE_MOLLUCIDE	NBPASSAGE_AUTRE	NBPASSAGE_MINERALE	NBPASSAGE_F_ORGANIQUE	NBPASSAGE_A_ORGANIQUE	NBPASSAGE_CALCIQUE	CODE_EXPLOITATION	NOM_EXPLOITATION	INSEE	COMMUNE	NUM_DEPARTEMENT	DEPARTEMENT	CODE_RESEAU	NOM_RESEAU	NOM_RESEAU2	BORDURE_LISIERE	BORDURE_HAIE	BORDURE_BE	BORDURE_ROUTE	BORDURE_FOSSE	BORDURE_AUCUNE	BORDURE_BANDEFLEURIE	BORDURE_AUTRE	MA_AUTRECULTURE	MA_PRAIRIE	MA_BOIS	MA_ZURBAINE	MA_ETANG	MA_AUTRE	DISTANCE_PARCOURUE	NR	NR
0026262_SL4RT_0021726	MARAICHAGE_WARLUS	2016	GRANDE_CULTURE	AUTRE	NORD_PAS_DE_CALAIS	13	13	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	2	NR	NR	0	BLE_TENDRE_D_HIVER	NR	COLZA	NR	0	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	1	0	0	0	17544	EARL_FATOUS	62263	DAINVILLE	62	PAS_DE_CALAIS	8462	RESEAU_OAB_DE_L_ARTOIS_ET_DU_CAMBRESIS	NR	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	NR	NR
0026330_LM3U5_0021725	NR	2015	NR	NR	NORD_PAS_DE_CALAIS	2	2	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	17543	BARBET	62331	FEUCHY	62	PAS_DE_CALAIS	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0026799_B3KTW_0022284	CHAMPS_BEAUFAIRE	2016	GRANDE_CULTURE	CONVENTIONNELLE	NORD_PAS_DE_CALAIS	4	8	1.5	2	2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	3	0	0	0	0	0	0	9.8	50.1596077	2.5893692	1	BLE_TENDRE_D_HIVER	NR	BLE_TENDRE_D_HIVER	LIN	0	10_10_2015__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	3	0	0	3	0	0	0	17881	CHOQUET	62800	SOUASTRE	62	PAS_DE_CALAIS	8462	RESEAU_OAB_DE_L_ARTOIS_ET_DU_CAMBRESIS	NR	0	0	0	0	0	1	0	0	1	0	0	0	0	0	300	NR	NR
0027416_YS6O8_0024881	AGERREA_NORD	2016	PRAIRIE	AUTRE	AQUITAINE	12.8	64	3.6	10	5	2	0.6	0	0	0	0.2	0.2	0	0	0	0	0.2	0.8	0	0	2.6	0	0	3	0.2	0	2	0	0.6	0.4	1	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	NR	0	0	0	0	0	0	1	24	0	NR	NR	NR	0	0	0	0	0	0	0	0	0	19141	GAEC_OIHAN_ARTEA	64035	ARBONNE	64	PYRENEES_ATLANTIQUES	8421	OAB_SUD_PAYS_BASQUE	NR	1	1	0	0	0	0	0	0	0	1	1	0	0	0	250	NR	NR
0027876_4QPMS_0026862	MAIS	2016	GRANDE_CULTURE	CONVENTIONNELLE	AQUITAINE	5.5	11	2	3	2	0	1.5	0.5	0	0	3	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	NR	NR	NR	0	MAIS	NR	NR	NR	1	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	0	0	0	0	0	1	0	19961	FERME_SALABERRY	64495	ST_PEE_SUR_NIVELLE	64	PYRENEES_ATLANTIQUES	8421	OAB_SUD_PAYS_BASQUE	NR	0	0	0	0	0	1	0	0	1	1	0	0	0	0	200	NR	NR
0027996_XI62H_0016621	BASTILLAC	2015	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	2	6	3	3	3	0	1	0	0	0	0	0	0	0	0	0.333333333333333	0	0.333333333333333	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	2.8	43.0019598	_0.0773259	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	50	0	0	0	0	0	0	1	5	1	20_07_2014__00:00:00	1	NR	0	0	0	0	0	0	0	0	0	14141	DE_CLARENS	65055	AYROS_ARBOUIX	65	HAUTES_PYRENEES	601	OAB_65	NR	1	0	0	0	0	0	0	0	0	1	0	0	0	0	100	NR	NR
0027996_XI62H_0016621	BASTILLAC	2016	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	3	12	3	10	4	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0.25	0.25	0	0.25	0.5	0	0.25	0	0.5	0	0.25	0	0.25	2.8	43.0019598	_0.0773259	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	50	0	0	0	0	0	0	1	1	1	07_07_2015__00:00:00	2	NR	0	0	0	0	0	0	0	0	0	14141	DE_CLARENS	65055	AYROS_ARBOUIX	65	HAUTES_PYRENEES	601	OAB_65	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0027996_XI62H_0016621	NR	2014	NR	NR	MIDI_PYRENEES	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	14141	DE_CLARENS	65055	AYROS_ARBOUIX	65	HAUTES_PYRENEES	601	OAB_65	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0028109_AAOU7_0014181	BARES	2016	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	6.8	34	3.4	7	5	0	0	0	0	0	0	2.4	1.4	0	0	0.6	1	0	0	0.4	0	0	0	0.4	0	0	0.6	0	0	0	1.22	42.8789957	_0.0104424	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	50	0	0	0	0	0	0	1	21	1	08_06_2015__00:00:00	2	NR	0	0	0	0	0	0	0	1	0	6341	LASSALLE	65168	ESQUIEZE_SERE	65	HAUTES_PYRENEES	601	OAB_65	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	100	NR	NR
0028109_F2HGJ_0014561	ILOT_3	2014	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	5	20	3	9	4	0	0	0.25	0	0	0	0.5	0.25	0	0	0.25	0.5	0	0	1	0	0	0	0.25	0.75	0	1.25	0	0	0	19200	42.8813987	_0.0682064	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	0	0	0	0	1	36	1	10_06_2014__00:00:00	2	NR	0	0	0	0	0	0	0	1	0	6341	LASSALLE	65168	ESQUIEZE_SERE	65	HAUTES_PYRENEES	601	OAB_65	NR	0	0	0	0	0	0	0	1	0	1	0	0	0	0	80	NR	NR
0028109_F2HGJ_0014561	ILOT_3	2015	PRAIRIE	CONVENTIONNELLE	MIDI_PYRENEES	10	10	5	5	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	3	0	0	0	0	3	0	0	0	0	0	19200	42.8813987	_0.0682064	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	0	0	0	0	1	36	1	10_06_2014__00:00:00	2	NR	0	0	0	0	0	0	0	1	0	6341	LASSALLE	65168	ESQUIEZE_SERE	65	HAUTES_PYRENEES	601	OAB_65	NR	0	0	0	0	0	1	0	0	0	1	0	0	0	0	160	NR	NR
0028402_87NPR_0014581	PILH	2014	GRANDE_CULTURE	CONVENTIONNELLE	MIDI_PYRENEES	5	10	2	4	2	0	1.5	0	1	1.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	3.2	43.29722	0.3275	0	MAIS	NR	NR	NR	0	08_06_2013__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	0	0	0	1	0	0	0	6101	MATHA_PHILIPPE	65461	VIDOU	65	HAUTES_PYRENEES	601	OAB_65	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0028402_87NPR_0014581	PILH	2015	GRANDE_CULTURE	CONVENTIONNELLE	MIDI_PYRENEES	6.33333333333333	38	6.66666666666667	7	6	0	1	0	0	0	0.666666666666667	0	0.5	0	1.66666666666667	0	0	0.666666666666667	0	0	0	0	0	0.333333333333333	0.666666666666667	0	0.833333333333333	0	0	0	3.2	43.29722	0.3275	0	LUZERNE	NR	MAIS_FOURRAGE	MAIS_FOURRAGE	0	10_05_2014__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	1	0	6101	MATHA_PHILIPPE	65461	VIDOU	65	HAUTES_PYRENEES	601	OAB_65	NR	0	1	0	0	1	1	0	0	1	0	0	0	0	0	150	NR	NR
0028402_87NPR_0014581	NR	2013	NR	NR	MIDI_PYRENEES	8	8	5	5	1	0	1	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	1	0	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	6101	MATHA_PHILIPPE	65461	VIDOU	65	HAUTES_PYRENEES	601	OAB_65	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0028519_6S7HK_0022801	CUCHOUS	2016	VITICULTURE	BIOLOGIQUE	NR	1.5	3	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	2	NR	NR	1	VIGNE	NR	NR	NR	NR	NR	NR	1900	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	5	0	0	0	0	1	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	10	NR	NR
0028559_5QCTG_0018781	PERPIGNRN_AIRE_MANOEUVRE_STATION_POINT_6	2016	PRAIRIE	AUTRE	LANGUEDOC_ROUSSILLON	4	8	2	2	2	2.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	1	0	0	0	0	0	0	1	42.7452473	2.8710655	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	20	0	0	0	0	0	0	0	NR	1	01_07_2016__00:00:00	1	NR	0	0	0	0	0	0	0	0	0	15681	AEROPORT_PERPIGNRN_SUD_DE_FRANCE	66136	PERPIGNRN	66	PYRENEES_ORIENTALES	7621	HOP!BIODIVERSITE	NR	0	0	0	1	0	0	0	0	0	1	0	0	0	0	150	NR	NR
0028559_5QCTG_0018781	PERPIGNRN_AIRE_MANOEUVRE_STATION_POINT_6	2016	PRAIRIE	AUTRE	LANGUEDOC_ROUSSILLON	4	8	2	2	2	2.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	1	0	0	0	0	0	0	1	42.7452473	2.8710655	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	20	0	0	0	0	0	0	0	NR	1	01_07_2016__00:00:00	1	NR	0	0	0	0	0	0	0	0	0	15681	AEROPORT_PERPIGNRN_SUD_DE_FRANCE	66136	PERPIGNRN	66	PYRENEES_ORIENTALES	7621	HOP!	NR	0	0	0	1	0	0	0	0	0	1	0	0	0	0	150	NR	NR
0028604_IIZD6_0024181	PA_ETABLE	2016	PRAIRIE	CONVENTIONNELLE	LANGUEDOC_ROUSSILLON	8.8	44	2.6	5	5	0	0	0	0	0	0	3.2	0	0	0.2	1.2	0	3.6	0	0	0	0	0	0.6	0	0	0	0	0	0	21.71	42.4392624	1.9680837	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	NR	0	0	0	1	0	0	1	80	0	NR	NR	NR	0	0	0	0	0	0	0	0	0	17221	GAEC_DE_L_ESPERANCE	66181	STE_LEOCADIE	66	PYRENEES_ORIENTALES	8561	OAB66	NR	0	1	0	0	0	0	0	0	0	0	0	0	0	1	100	NR	NR
0028634_SUO15_0025941	157	2016	PRAIRIE	AUTRE	LANGUEDOC_ROUSSILLON	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0.7	42.5662553	2.7559236	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	NR	0	0	0	0	0	1	1	20	0	NR	NR	NR	0	0	0	0	0	0	0	0	0	17488	LA_FERME_AUX_ANES	66211	TORDERES	66	PYRENEES_ORIENTALES	8561	OAB66	NR	1	0	1	1	0	0	0	0	0	0	1	0	0	0	50	NR	NR
0028637_G74DD_0019721	P1	2015	VITICULTURE	CONVENTIONNELLE	LANGUEDOC_ROUSSILLON	1	4	3	3	4	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0	0.5	0	0	0	0	0	1.48	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	1978	SOL_NU	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	4	0	0	0	0	0	0	16141	STATION_EXPE_VITI_VINICOLE	66214	TRESSERRE	66	PYRENEES_ORIENTALES	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0028637_G74DD_0019721	P1	2016	VITICULTURE	CONVENTIONNELLE	LANGUEDOC_ROUSSILLON	0.6	3	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.2	0	0	0	0	0	1.48	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	1978	SOL_NU	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	4	0	0	0	0	0	0	16141	STATION_EXPE_VITI_VINICOLE	66214	TRESSERRE	66	PYRENEES_ORIENTALES	NR	NR	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	100	NR	NR
0028637_JWVAI_0019723	P2	2015	VITICULTURE	BIOLOGIQUE	LANGUEDOC_ROUSSILLON	3.5	14	2	5	4	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0.75	1.5	0	0.25	0	0	0	0.4	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	2008	PAILLE	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	2008	0	0	4	0	0	0	0	0	0	16141	STATION_EXPE_VITI_VINICOLE	66214	TRESSERRE	66	PYRENEES_ORIENTALES	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0028637_JWVAI_0019723	P2	2016	VITICULTURE	BIOLOGIQUE	LANGUEDOC_ROUSSILLON	3.4	17	2.33333333333333	6	5	1.8	0	0	0	0	0	0	0.2	0	0	0	0.2	0.2	0	0.4	0	0	0	0.4	0	0	0.2	0	0	0	0.4	NR	NR	0	VIGNE	NR	NR	NR	NR	NR	NR	2008	PAILLE	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	2008	2	0	4	0	0	0	0	0	0	16141	STATION_EXPE_VITI_VINICOLE	66214	TRESSERRE	66	PYRENEES_ORIENTALES	NR	NR	NR	0	0	1	0	0	0	0	0	0	0	0	0	0	1	100	NR	NR
0028782_VTLWA_0023261	STRASBOURG___POINT_8_GONIO	2016	PRAIRIE	AUTRE	ALSACE	17.6	88	3.6	10	5	2.4	2.2	0	0	0.4	0	0.2	0	0	0.4	0.2	0	0.4	0	0	1.4	0.4	0	0.4	8.8	0	0	0	0.4	0	6	48.5306	7.61991	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	20	0	0	0	0	0	0	0	NR	1	01_07_2016__00:00:00	2	NR	0	0	0	0	0	0	0	0	0	18345	AEROPORT_DE_STRASBOURG_ENTZHEIM	67124	ENTZHEIM	67	BAS_RHIN	7621	HOP!BIODIVERSITE	NR	0	0	1	0	0	0	0	0	0	1	0	0	0	0	220	NR	NR
0029177_5PVMQ_0011981	KRUMLING	2014	GRANDE_CULTURE	CONVENTIONNELLE	ALSACE	5	15	2	3	3	0	0.666666666666667	0	0	0	0.333333333333333	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	NR	NR	1	MAIS_GRAIN	NR	NR	NR	0	NR	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	1	0	0	0	9621	EARL_DU_RELAIS	67519	LA_WANTZENRU	67	BAS_RHIN	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1500	NR	NR
0029769_S4WV6_0018342	DERRIERE_MAISON	2015	GRANDE_CULTURE	AUTRE	RHONE_ALPES	5	5	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	NR	NR	0	AUTRE_GRANDE_CULTURE	NR	NR	NR	0	15_04_2015__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	15341	CYRILLE_FIARD	69163	QUINCIEUX	69	RHONE	7941	LU_HARMONY	NR	0	0	0	0	0	0	1	0	1	0	0	1	0	0	200	NR	NR
0030094_LMN1X_0021201	ZA_98_(MIGNRVILLERS)	2016	GRANDE_CULTURE	AUTRE	FRANCHE_COMTE	21	21	4	4	1	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	2	1	0	0	0	0	0	2	47.5828887	6.5552834	0	BLE_TENDRE_DE_PRINTEMPS	NR	NR	NR	0	01_03_2016__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	17161	GFA_GRAINES_EN_TERRE	70180	COURCHATON	70	HAUTE_SAONE	8361	FERMES_TERRE_DE_LIENS	NR	1	0	0	0	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0030267_JGZA1_0021742	ZE74	2016	MARAICHAGE	BIOLOGIQUE	FRANCHE_COMTE	13	26	2.5	3	2	1.5	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	2.5	8	0	0	0	0	0	6	47.2840095	5.6608633	0	AUTRE_MARAICHAGE	NR	NR	NR	0	01_11_2015__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	2010	0	0	0	0	0	0	0	0	0	17561	MONTAGNEY	70353	MONTAGNEY	70	HAUTE_SAONE	8361	FERMES_TERRE_DE_LIENS	NR	0	1	0	0	0	0	0	0	1	0	0	0	0	0	250	NR	NR
0030267_JGZA1_0021742	ZE74_(MONTAGNEY)	2016	MARAICHAGE	BIOLOGIQUE	FRANCHE_COMTE	13	26	2.5	3	2	1.5	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	2.5	8	0	0	0	0	0	6	47.2840095	5.6608633	0	AUTRE_MARAICHAGE	NR	NR	NR	0	01_11_2015__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	2010	0	0	0	0	0	0	0	0	0	17561	MONTAGNEY	70353	MONTAGNEY	70	HAUTE_SAONE	8361	FERMES_TERRE_DE_LIENS	NR	0	1	0	0	0	0	0	0	1	0	0	0	0	0	250	NR	NR
0030702_3ZCI7_0021041	CHAMPS_CLAUDE	2016	MARAICHAGE	AUTRE	BOURGOGNE	11.3333333333333	34	3	4	3	0	0.666666666666667	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	1	9	0	0	0	0	0	1	NR	NR	0	HARICOTS	NR	NR	NR	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	0	16981	CHAMPS_CLAUDE	71205	FRANGY_EN_BRESSE	71	SAONE_ET_LOIRE	721	URCPIE_FRANCHE_COMTE	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	80	NR	NR
0031038_Z4PBN_0021343	JOINTOUT	2016	PRAIRIE	BIOLOGIQUE	BOURGOGNE	18	18	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2.5	46.8188225	5.3458432	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	0	0	0	0	0	0	0	17261	GAEC_DU_JOINTOUT	71541	TORPES	71	SAONE_ET_LOIRE	8361	FERMES_TERRE_DE_LIENS	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	300	NR	NR
0031038_Z4PBN_0021343	ZB_82_(JOINTOUT)	2016	PRAIRIE	BIOLOGIQUE	BOURGOGNE	18	18	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2.5	46.8188225	5.3458432	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	50	0	0	0	0	0	0	1	112	0	NR	NR	2010	0	0	0	0	0	0	0	0	0	17261	GAEC_DU_JOINTOUT	71541	TORPES	71	SAONE_ET_LOIRE	8361	FERMES_TERRE_DE_LIENS	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	300	NR	NR
0032136_AXKDR_0012961	CHAMP_DU_FRENE	2014	GRANDE_CULTURE	CONVENTIONNELLE	ILE_DE_FRANCE	14.3333333333333	43	4.66666666666667	9	3	2	2	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	1.33333333333333	1	0	0.666666666666667	3.66666666666667	1	0.333333333333333	0	0	0.666666666666667	1	8	45.976624	0.0404075	1	BLE_TENDRE_D_HIVER	NR	NR	NR	0	20_10_2013__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	1	2	0	0	3	0	0	0	4581	UNION_INVIVO	75116	PARIS_16	75	PARIS	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	1	0	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0032136_AXKDR_0012961	CHAMP_DU_FRENE___EXPLOITATION	2014	GRANDE_CULTURE	CONVENTIONNELLE	ILE_DE_FRANCE	14.3333333333333	43	4.66666666666667	9	3	2	2	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	1.33333333333333	1	0	0.666666666666667	3.66666666666667	1	0.333333333333333	0	0	0.666666666666667	1	8	NR	NR	1	BLE_TENDRE_D_HIVER	NR	NR	NR	0	20_10_2013__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	1	2	0	0	3	0	0	0	4581	UNION_INVIVO	75116	PARIS_16	75	PARIS	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	1	0	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0033065_FZXJ8_0015461	NR	2012	NR	NR	ILE_DE_FRANCE	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	13241	ASSISQUAL	77166	ECUELLES	77	SEINE_ET_MARNE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0033873_CJNN6_0016544	NR	2013	NR	NR	ILE_DE_FRANCE	11.3333333333333	34	3.33333333333333	7	3	0	1.66666666666667	0	0	0	0	0	1	0	0	0.666666666666667	0.666666666666667	3	0	0	0	0	0	2	1.33333333333333	0	1	0	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	11325	FERME_DES_GARENNES	78440	LES_MUREAUX	78	YVELINES	761	NRTUREPARIF	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0033873_CJNN6_0016544	NR	2014	NR	NR	ILE_DE_FRANCE	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	11325	FERME_DES_GARENNES	78440	LES_MUREAUX	78	YVELINES	761	NRTUREPARIF	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0035438_SN1PF_0026222	DCM_ANCIENNE_DECHARGE	2016	PRAIRIE	AUTRE	MIDI_PYRENEES	11	11	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	1.5	NR	NR	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	25	0	0	0	0	0	1	0	NR	1	NR	1	NR	0	0	0	0	0	0	0	0	0	15663	AEROPORT_CASTRES_MAZAMET	81120	LABRUGUIERE	81	TARN	7621	HOP!BIODIVERSITE	NR	0	0	0	0	0	0	0	1	0	0	0	0	0	1	200	NR	NR
