PARCELLEID	PARCELLENOM	ANNEE	TYPECULTURE	CONDUITEPARCELLE	REGION	AB_MOYENNE	AB_TOTALE	DIVERSITE_MOYENNE	DIVERSITE_TOTALE	NB_PASSAGES	AUTRES	NON_IDENTIFIES	AMARYLLIS	AURORES	BELLE_DAME	CITRONS	CUIVRE	DEMI_DEUILS	FLAMBES	GAZE	HESPERIDES_ORANGEES	HESPERIDES_TACHETEES	LYCENES_BLEUS	MACHAONS	MEGERES	MYRTIL	PAON_DU_JOUR	PETITES_TORTUES	PIERIDES_BLANCHES	PROCRIS	ROBERT_LE_DIABLE	SOUCIS	TABAC_D_ESPAGNE	TIRCIS	VULCAIN	SURFACE	LATITUDE	LONGITUDE	PAYSAGEINTENSIF	ESPECESCULTIVEES	TETEROTATIONEC	PCULTURAUXN1EC	PCULTURAUXN2EC	INTERCULTURE	DATESEMIS	TRAVAILSOL	ANNEEPLANTATION	INTERRANG	PRAIRIETEMPORAIRE	AGEPRAIRIE	ESEMEERGA	ESEMEERGI	ESEMEEDACTYLE	ESEMEEFETUQUE	ESEMEELEG	ESEMEEAUTRE	UPATURE	UPATURENBUGB	UFAUCHE	DATEDEBUTFAUCHE	NBFAUCHESPARAN	ANNEECONVERSION	NBPASSAGE_INSECTICIDE	NBPASSAGE_HERBICIDE	NBPASSAGE_FONGICIDE	NBPASSAGE_MOLLUCIDE	NBPASSAGE_AUTRE	NBPASSAGE_MINERALE	NBPASSAGE_F_ORGANIQUE	NBPASSAGE_A_ORGANIQUE	NBPASSAGE_CALCIQUE	CODE_EXPLOITATION	NOM_EXPLOITATION	INSEE	COMMUNE	NUM_DEPARTEMENT	DEPARTEMENT	CODE_RESEAU	NOM_RESEAU	NOM_RESEAU2	BORDURE_LISIERE	BORDURE_HAIE	BORDURE_BE	BORDURE_ROUTE	BORDURE_FOSSE	BORDURE_AUCUNE	BORDURE_BANDEFLEURIE	BORDURE_AUTRE	MA_AUTRECULTURE	MA_PRAIRIE	MA_BOIS	MA_ZURBAINE	MA_ETANG	MA_AUTRE	DISTANCE_PARCOURUE	NR	NR
0000762_GXPFC_0008239	VAL_DES_CHOUX	2013	GRANDE_CULTURE	AUTRE	BOURGOGNE	4	8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	NR	NR	1	BETTERAVE	LUZERNE	POIS	AUTRE_GRANDE_CULTURE	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	1	0	0	3	0	0	NR	741	FERME_DE_L_EPLEFPA_DE_DIJON_QUETIGNY	21622	TART_LE_BAS	21	COTE_D_OR	161	RESEAU_BIODIVERSITE_DE_L_ENSEIGNEMENT_AGRICOLE	NR	0	1	1	0	1	0	0	0	0	0	0	0	0	1	260	NR	NR
0000801_XW4CV_0020212	ROMMES	2012	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	0.5	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	1	49.079959	3.980602	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	0	15	0	0	0	0	0	NR	1181	CHAMPAGNE_PASCAL_AUTREAU	51119	CHAMPILLON	51	MARNE	81	AOC_CHAMPAGNE	NR	0	0	1	0	0	0	0	0	0	0	1	0	0	0	400	NR	NR
0000821_Z68LT_0020705	BOUVERIES	2012	VITICULTURE	BIOLOGIQUE	CHAMPAGNE_ARDENNE	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	48.907622	3.997006	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	21	0	0	0	1	0	NR	1221	SARL_ST_GEORGES	51612	VERTUS	51	MARNE	81	AOC_CHAMPAGNE	NR	0	0	1	0	0	0	0	0	0	0	0	0	0	1	200	NR	NR
0000821_Z68LT_0020705	BOUVERIES	2013	VITICULTURE	BIOLOGIQUE	CHAMPAGNE_ARDENNE	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	48.907622	3.997006	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	21	0	0	0	1	0	NR	1221	SARL_ST_GEORGES	51612	VERTUS	51	MARNE	81	AOC_CHAMPAGNE	NR	0	0	0	1	0	0	1	0	1	0	0	0	0	0	200	NR	NR
0000861_YLFNP_0003662	SIMORGES	2012	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	4.66666666666667	14	3	5	3	0	0	0	0	0	0.666666666666667	1	0	0	0	0	0	0.666666666666667	0	0	0	0.333333333333333	0	2	0	0	0	0	0	0	1	48.043963	4.387783	1	VIGNE	NR	NR	NR	NR	NR	NR	0	SOL_NU	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	11	0	0	0	1	0	NR	1281	VALENTIN_BOEUF	10262	NEUVILLE_SUR_SEINE	10	AUBE	81	AOC_CHAMPAGNE	NR	1	0	0	1	0	0	0	0	0	1	1	0	0	0	300	NR	NR
0000861_YLFNP_0003662	SIMORGES	2013	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	9	27	3	6	3	0	0	0	0	0.333333333333333	1.66666666666667	0	0	0	0	1.33333333333333	0	3.33333333333333	0	0	0	0.333333333333333	0	2	0	0	0	0	0	0	1	48.043963	4.387783	1	VIGNE	NR	NR	NR	NR	NR	NR	0	SOL_NU	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	11	0	0	0	1	0	NR	1281	VALENTIN_BOEUF	10262	NEUVILLE_SUR_SEINE	10	AUBE	81	AOC_CHAMPAGNE	NR	1	0	0	0	0	1	0	0	1	0	1	0	0	0	400	NR	NR
0000861_YLFNP_0003662	SIMORGES	2014	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	5.33333333333333	32	6	7	6	0	0	0	0	0	1.66666666666667	0	1.33333333333333	0	0	0.333333333333333	0.333333333333333	1	0	0	0	0.333333333333333	0	0.333333333333333	0	0	0	0	0	0	1	48.043963	4.387783	1	VIGNE	NR	NR	NR	NR	NR	NR	1990	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	8	0	0	0	0	1	0	1281	VALENTIN_BOEUF	10262	NEUVILLE_SUR_SEINE	10	AUBE	81	AOC_CHAMPAGNE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0000861_YLFNP_0003662	SIMORGES	2015	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	9	54	6.66666666666667	6	6	0	0	0	0	0	1	0	0.666666666666667	0	0	3.66666666666667	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0.666666666666667	1	48.043963	4.387783	1	VIGNE	NR	NR	NR	NR	NR	NR	1990	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	8	0	0	0	0	1	0	1281	VALENTIN_BOEUF	10262	NEUVILLE_SUR_SEINE	10	AUBE	81	AOC_CHAMPAGNE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0000861_YLFNP_0003662	SIMORGES	2016	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	7.75	62	7	6	8	0	0	0	0	0	0.5	1	0.75	0	0	1	0	0	0	0	0	0	0	3.5	0	0	0	1	0	0	1	48.043963	4.387783	1	VIGNE	NR	NR	NR	NR	NR	NR	1990	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	8	0	0	0	0	1	0	1281	VALENTIN_BOEUF	10262	NEUVILLE_SUR_SEINE	10	AUBE	81	AOC_CHAMPAGNE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0000961_SVT8E_0032212	DUFOUR___BANDE_ENHERBEE	2012	AUTRE_CULTURE_PERENNE	CONVENTIONNELLE	HAUTE_NORMANDIE	1.33333333333333	4	1.5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	1	0	0	0	0	0	0	NR	49.710629	1.001451	1	AUTRE_CULTURE_PERENNE	NR	NR	NR	NR	NR	NR	2010	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	1301	EXPLOITATION_DUFOUR	76072	BELLEVILLE_EN_CAUX	76	SEINE_MARITIME	NR	NR	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	300	NR	NR
0000961_SVT8E_0032212	DUFOUR___BANDE_ENHERBEE	2013	AUTRE_CULTURE_PERENNE	CONVENTIONNELLE	HAUTE_NORMANDIE	4.25	17	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	2	0	0	0.25	0	0	0.25	NR	49.710629	1.001451	1	AUTRE_CULTURE_PERENNE	NR	NR	NR	NR	NR	NR	2010	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	1301	EXPLOITATION_DUFOUR	76072	BELLEVILLE_EN_CAUX	76	SEINE_MARITIME	NR	NR	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0000981_1NR7R_0022897	NR	2012	NR	NR	BRETAGNE	0.285714285714286	2	2	2	7	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	1321	PHILIPPE_LECOMTE	56127	MAURON	56	MORBIHAN	NR	NR	NR	0	0	0	1	0	1	0	0	1	0	0	0	0	0	250	NR	NR
0000981_1NR7R_0022897	NR	2013	NR	NR	BRETAGNE	3.14285714285714	22	2.5	7	7	0	0	0.285714285714286	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0.142857142857143	0.857142857142857	0.285714285714286	0	1.14285714285714	0	0	0.285714285714286	0	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	1321	PHILIPPE_LECOMTE	56127	MAURON	56	MORBIHAN	NR	NR	NR	0	0	0	1	0	1	0	0	1	0	0	0	0	0	200	NR	NR
0001001_APLV0_0032212	DUFOUR___SAULE	2013	AUTRE_CULTURE_PERENNE	CONVENTIONNELLE	HAUTE_NORMANDIE	2	8	1.33333333333333	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	1.75	0	0	0	0	0	0	NR	49.709951	0.994563	1	NR	NR	NR	NR	NR	NR	NR	2011	ENHERBE	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	0	0	0	0	0	0	0	NR	1301	EXPLOITATION_DUFOUR	76072	BELLEVILLE_EN_CAUX	76	SEINE_MARITIME	NR	NR	NR	0	1	0	0	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0001081_K0M8I_0022897	PRAIRIE_BOCAGERE	2012	PRAIRIE	BIOLOGIQUE	BRETAGNE	12.1428571428571	85	2	6	7	0	0	0.285714285714286	0	0	0.571428571428571	0	0.142857142857143	0	0	0	0	0.142857142857143	0	0	8.71428571428571	0	0	0	2.28571428571429	0	0	0	0	0	1	48.049693	_2.253292	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	1	0	0	1	1	0	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	1401	SEBASTIEN_SALMON	56127	MAURON	56	MORBIHAN	NR	NR	NR	0	1	0	1	0	0	0	0	1	1	1	0	0	0	250	NR	NR
0001081_K0M8I_0022897	PRAIRIE_BOCAGERE	2013	PRAIRIE	BIOLOGIQUE	BRETAGNE	6.14285714285714	43	2	6	7	0	0.142857142857143	0.285714285714286	0	0	0.285714285714286	0	0	0	0	0	0	0	0	0.142857142857143	4.71428571428571	0	0	0.428571428571429	0.142857142857143	0	0	0	0	0	1	48.049693	_2.253292	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	1	0	0	1	1	0	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	1401	SEBASTIEN_SALMON	56127	MAURON	56	MORBIHAN	NR	NR	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0001201_V8E17_0001207	COURCELLES	2012	VITICULTURE	AUTRE	PICARDIE	11.25	45	2	4	4	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	1.5	0	8.75	0	0	0	0	0	0	1	49.065745	3.59084	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	3	8	0	0	0	1	0	NR	881	EARL_CHAMPAGNE_JAMES_KOHLER	2748	TRELOU_SUR_MARNE	2	AISNE	81	AOC_CHAMPAGNE	NR	0	0	1	1	0	0	0	0	0	0	0	1	0	0	400	NR	NR
0001201_V8E17_0001207	COURCELLES	2013	VITICULTURE	AUTRE	PICARDIE	4	16	2.33333333333333	5	4	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.25	2.25	0	0	0.25	0	0	0	1	49.065745	3.59084	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	3	8	0	0	0	1	0	NR	881	EARL_CHAMPAGNE_JAMES_KOHLER	2748	TRELOU_SUR_MARNE	2	AISNE	81	AOC_CHAMPAGNE	NR	0	0	1	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0001201_V8E17_0001207	COURCELLES	2014	VITICULTURE	AUTRE	PICARDIE	4.2	42	3	4	10	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.2	0	1.2	2.4	0	0	0	0	0	0	0.25	49.065745	3.59084	1	VIGNE	NR	NR	NR	NR	NR	NR	1989	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	3	7	0	0	0	0	1	0	881	EARL_CHAMPAGNE_JAMES_KOHLER	2748	TRELOU_SUR_MARNE	2	AISNE	81	AOC_CHAMPAGNE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0001201_V8E17_0001207	COURCELLES	2015	VITICULTURE	AUTRE	PICARDIE	2.5	20	3	4	8	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.75	0	0	0.75	0	0	0	0	0	0	0.25	49.065745	3.59084	1	VIGNE	NR	NR	NR	NR	NR	NR	1989	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	3	6	0	0	0	0	1	0	881	EARL_CHAMPAGNE_JAMES_KOHLER	2748	TRELOU_SUR_MARNE	2	AISNE	81	AOC_CHAMPAGNE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0001201_V8E17_0001207	COURCELLES	2016	VITICULTURE	AUTRE	PICARDIE	3.66666666666667	44	3.6	3	12	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.166666666666667	0	2.16666666666667	0	0	0	0	0	0	0.25	49.065745	3.59084	1	VIGNE	NR	NR	NR	NR	NR	NR	1989	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	3	6	0	0	0	0	1	0	881	EARL_CHAMPAGNE_JAMES_KOHLER	2748	TRELOU_SUR_MARNE	2	AISNE	81	AOC_CHAMPAGNE	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0001261_RKXLS_0020295	CLOS_ST_HELENE	2013	VITICULTURE	BIOLOGIQUE	CHAMPAGNE_ARDENNE	1.4	7	1.25	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	1	0	0	0	0	0	0	1	48.864715	4.746094	1	NR	NR	NR	NR	NR	NR	NR	0	SOL_NU	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	20	0	0	1	1	0	NR	1461	EARL_SANCHEZ_LE_GUEDARD	51202	CUMIERES	51	MARNE	81	AOC_CHAMPAGNE	NR	0	0	1	1	0	0	0	0	0	0	0	1	0	1	300	NR	NR
0001262_NF5NC_0020295	CLOS_ST_HELENE	2012	VITICULTURE	BIOLOGIQUE	CHAMPAGNE_ARDENNE	1.4	7	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	1	48.864715	4.746094	1	VIGNE	NR	NR	NR	NR	NR	NR	0	SOL_NU	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	20	0	0	1	1	0	NR	1461	EARL_SANCHEZ_LE_GUEDARD	51202	CUMIERES	51	MARNE	81	AOC_CHAMPAGNE	NR	0	0	1	1	0	0	0	0	0	0	0	0	0	1	300	NR	NR
0001301_91524_0026816	BERTHONVAL	2012	GRANDE_CULTURE	AUTRE	NORD_PAS_DE_CALAIS	8	24	1.33333333333333	2	3	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	7.33333333333333	0	0	0	0	0	0	4	50.280071	2.808509	1	BETTERAVE	BETTERAVE	BLE	FEVEROLE	1	20_03_2012__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	6	0	0	0	1	0	0	NR	1501	EXPLOITATION_DU_LYCEE_AGRICOLE_D_ARRAS	62817	TILLOY_LES_MOFFLAINES	62	PAS_DE_CALAIS	161	RESEAU_BIODIVERSITE_DE_L_ENSEIGNEMENT_AGRICOLE	NR	0	1	1	0	0	0	0	0	0	0	0	1	0	0	200	NR	NR
0001304_HHXDH_0001207	LES_FORTES_TERRES	2012	VITICULTURE	CONVENTIONNELLE	PICARDIE	15	45	2.33333333333333	6	3	0	0.666666666666667	0	0	0	0	0	0	0.666666666666667	0	0	0	0.333333333333333	0	0.333333333333333	0	0	0	12.3333333333333	0	0	0	0	0.333333333333333	0.333333333333333	1	49.086621	3.62169	1	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	11	0	0	0	1	0	NR	661	SCEV_MONNIN_COUVENT	2748	TRELOU_SUR_MARNE	2	AISNE	81	AOC_CHAMPAGNE	NR	0	1	1	0	0	1	0	0	1	0	0	0	0	0	500	NR	NR
0001305_5JLRG_0026816	LA_CHAISE	2012	GRANDE_CULTURE	AUTRE	NORD_PAS_DE_CALAIS	6.66666666666667	20	2.33333333333333	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.66666666666667	3.66666666666667	0	0	0	0	0	0.333333333333333	5	50.27477	2.801471	1	BETTERAVE	BETTERAVE	BETTERAVE	BETTERAVE	1	02_04_2012__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	2	0	0	0	2	0	0	NR	1501	EXPLOITATION_DU_LYCEE_AGRICOLE_D_ARRAS	62817	TILLOY_LES_MOFFLAINES	62	PAS_DE_CALAIS	161	RESEAU_BIODIVERSITE_DE_L_ENSEIGNEMENT_AGRICOLE	NR	0	0	1	1	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0001381_TOQOF_0020123	ANIERS	2012	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	4.33333333333333	13	1.66666666666667	3	3	0	1.66666666666667	0	0	0	0.333333333333333	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	49.057049	4.015632	1	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	3	2	0	0	0	0	0	NR	1601	MOET	51030	AY	51	MARNE	81	AOC_CHAMPAGNE	NR	0	0	1	1	0	0	0	0	1	0	0	0	0	0	750	NR	NR
0001381_TOQOF_0020123	ANIERS	2013	VITICULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	4	8	2.5	4	2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	2	0.5	1	0	0	0	0	0	0	3	49.057049	4.015632	1	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE_PARTIELLEMENT	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	3	2	0	0	0	0	0	NR	1601	MOET	51030	AY	51	MARNE	81	AOC_CHAMPAGNE	NR	0	0	0	1	0	0	0	0	0	0	0	0	0	1	900	NR	NR
0001422_0NQEI_0022117	VINOT_DAMIEN	2012	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	16	48	3	5	3	0	0	0	0	0	0	0	0	0	0	1.33333333333333	1.66666666666667	0	0	0	2	0.333333333333333	0	10.6666666666667	0	0	0	0	0	0	NR	49.082524	5.936136	1	COLZA_NRVETTE_D_HIVER	COLZA_NRVETTE_D_HIVER	ORGE_ESCOURGEON_D_HIVER	ORGE_ESCOURGEON_D_HIVER	0	17_08_2011__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	3	3	1	1	0	4	0	0	NR	1682	VINOT_DAMIEN	54535	TRONVILLE	54	MEURTHE_ET_MOSELLE	281	CDA54	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	375	NR	NR
0001521_A3Q36_0022897	GRANDE_CULTURE	2012	GRANDE_CULTURE	CONVENTIONNELLE	BRETAGNE	1.14285714285714	8	1	2	7	0	0	0.428571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0	0	1	48.111	_2.393292	1	MAIS	NR	NR	NR	0	06_07_2012__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	0	0	0	0	0	0	NR	1321	PHILIPPE_LECOMTE	56127	MAURON	56	MORBIHAN	NR	NR	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	250	NR	NR
0001521_A3Q36_0022897	GRANDE_CULTURE	2013	GRANDE_CULTURE	CONVENTIONNELLE	BRETAGNE	1	7	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	48.111	_2.393292	1	MAIS	NR	NR	NR	0	06_07_2012__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	0	0	0	0	0	0	NR	1321	PHILIPPE_LECOMTE	56127	MAURON	56	MORBIHAN	NR	NR	NR	0	0	0	1	1	1	0	0	1	1	0	0	0	0	200	NR	NR
0001561_PXYIR_0030699	NISSE_ABC	2012	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	4	12	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	46.857843	4.773302	1	MAIS	NR	BETTERAVE	BETTERAVE	0	30_04_2012__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	0	0	0	1	1	0	NR	1861	EXPLOITATION_DE_FONTAINES	71202	FONTAINES	71	SAONE_ET_LOIRE	161	RESEAU_BIODIVERSITE_DE_L_ENSEIGNEMENT_AGRICOLE	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	230	NR	NR
0001561_PXYIR_0030699	NISSE_ABC	2013	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	4	12	1	2	3	0	2.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0.333333333333333	0	0	0	2	46.857843	4.773302	1	MAIS	NR	BETTERAVE	BETTERAVE	0	30_04_2012__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	0	0	0	1	1	0	NR	1861	EXPLOITATION_DE_FONTAINES	71202	FONTAINES	71	SAONE_ET_LOIRE	161	RESEAU_BIODIVERSITE_DE_L_ENSEIGNEMENT_AGRICOLE	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	230	NR	NR
0001581_YTYO4_0030699	NISSE_1	2012	PRAIRIE	CONVENTIONNELLE	BOURGOGNE	15	45	2.66666666666667	5	3	0	3	2	0	0.333333333333333	0	0	0	0	0	0	0	0	0	1	0	0	0	7.66666666666667	1	0	0	0	0	0	NR	46.856141	4.77622	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	4	1	0	1	0	1	0	1	4	0	NR	NR	NR	0	0	0	0	0	1	0	0	NR	1861	EXPLOITATION_DE_FONTAINES	71202	FONTAINES	71	SAONE_ET_LOIRE	161	RESEAU_BIODIVERSITE_DE_L_ENSEIGNEMENT_AGRICOLE	NR	0	1	0	1	1	0	0	0	0	1	0	0	0	0	280	NR	NR
0001581_YTYO4_0030699	NISSE_1	2013	PRAIRIE	CONVENTIONNELLE	BOURGOGNE	12.6666666666667	38	2.33333333333333	4	3	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	1.33333333333333	0	0	8	1.66666666666667	0	0	0	0	0	NR	46.856141	4.77622	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	4	1	0	1	0	1	0	1	4	0	NR	NR	NR	0	0	0	0	0	1	0	0	NR	1861	EXPLOITATION_DE_FONTAINES	71202	FONTAINES	71	SAONE_ET_LOIRE	161	RESEAU_BIODIVERSITE_DE_L_ENSEIGNEMENT_AGRICOLE	NR	0	1	0	1	1	0	0	0	0	1	0	0	0	0	280	NR	NR
0001621_XXR0C_0003736	MONT_COCHOT	2012	GRANDE_CULTURE	CONVENTIONNELLE	CHAMPAGNE_ARDENNE	23	46	5	7	2	1	0	0	0	0	0	0	3.5	0	0	2	4	1	0	0	0	0.5	0	10.5	0.5	0	0	0	0	0	30	NR	NR	1	ORGE_ESCOURGEON_D_HIVER	BETTERAVE	BETTERAVE	ORGE_ESCOURGEON_D_HIVER	1	04_03_2012__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	1	0	1	3	0	0	NR	1881	SCA_DU_MONT_BEL_AIR	10336	ST_BENOIT_SUR_SEINE	10	AUBE	141	AGRIFAUNE_CHAMPAGNE_ARDENNE	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	445	NR	NR
